R.1,R.2,R.3,score,rebuild
0.5,0.07,0.43,-0.30944000000000005,FALSE
0.49,0.08,0.43,-0.30610000000000004,FALSE
0.48,0.09,0.43,-0.30276000000000003,FALSE
0.47,0.1,0.43,-0.29942,FALSE
0.46,0.11,0.43,-0.29608,FALSE
0.45,0.12,0.43,-0.29274,FALSE
0.44,0.13,0.43,-0.2894,FALSE
0.43,0.14,0.43,-0.28606000000000004,FALSE
0.42,0.15,0.43,-0.28272,FALSE
0.41,0.16,0.43,-0.27938,FALSE
0.4,0.17,0.43,-0.27604000000000006,FALSE
0.39,0.18,0.43,-0.27270000000000005,FALSE
0.38,0.19,0.43,-0.26936000000000004,FALSE
0.37,0.2,0.43,-0.26602000000000003,FALSE
0.36,0.21,0.43,-0.26268,FALSE
0.35,0.22,0.43,-0.25934,FALSE
0.34,0.23,0.43,-0.256,FALSE
0.33,0.24,0.43,-0.25266000000000005,FALSE
0.32,0.25,0.43,-0.24932000000000004,FALSE
0.31,0.26,0.43,-0.24598000000000003,FALSE
0.3,0.27,0.43,-0.24264000000000002,FALSE
0.29,0.28,0.43,-0.2393,FALSE
0.28,0.29,0.43,-0.23596000000000006,FALSE
0.27,0.3,0.43,-0.23262000000000005,FALSE
0.26,0.31,0.43,-0.22928000000000004,FALSE
0.25,0.32,0.43,-0.22594000000000003,FALSE
0.24,0.33,0.43,-0.22260000000000002,FALSE
0.23,0.34,0.43,-0.21926,FALSE
0.22,0.35,0.43,-0.21592,FALSE
0.21,0.36,0.43,-0.21258000000000005,FALSE
0.2,0.37,0.43,-0.20924000000000004,FALSE
0.19,0.38,0.43,-0.20590000000000003,FALSE
0.18,0.39,0.43,-0.20256000000000002,FALSE
0.17,0.4,0.43,-0.19922,FALSE
0.16,0.41,0.43,-0.19588000000000005,FALSE
0.15,0.42,0.43,-0.19254000000000004,FALSE
0.14,0.43,0.43,-0.18920000000000003,FALSE
0.13,0.44,0.43,-0.18586000000000003,FALSE
0.12,0.45,0.43,-0.18252000000000002,FALSE
0.11,0.46,0.43,-0.17918,FALSE
0.1,0.47,0.43,-0.17584,FALSE
0.09,0.48,0.43,-0.17250000000000004,FALSE
0.08,0.49,0.43,-0.16916000000000003,FALSE
0.07,0.5,0.43,-0.16582000000000002,FALSE
0.06,0.51,0.43,-0.16248,FALSE
0.05,0.52,0.43,-0.15914,FALSE
0.04,0.53,0.43,-0.15580000000000005,FALSE
0.03,0.54,0.43,-0.15246000000000004,FALSE
0.02,0.55,0.43,-0.14912000000000003,FALSE
0.01,0.56,0.43,-0.14578000000000002,FALSE
0,0.57,0.43,-0.14244,FALSE
0.56,0,0.44,-0.32856,FALSE
0.55,0.01,0.44,-0.32522,FALSE
0.54,0.02,0.44,-0.32188000000000005,FALSE
0.53,0.03,0.44,-0.31854000000000005,FALSE
0.52,0.04,0.44,-0.31520000000000004,FALSE
0.51,0.05,0.44,-0.31186,FALSE
0.5,0.06,0.44,-0.30852,FALSE
0.49,0.07,0.44,-0.30518,FALSE
0.48,0.08,0.44,-0.30184,FALSE
0.47,0.09,0.44,-0.2985,FALSE
0.46,0.1,0.44,-0.29516,FALSE
0.45,0.11,0.44,-0.29182,FALSE
0.44,0.12,0.44,-0.28848,FALSE
0.43,0.13,0.44,-0.28514,FALSE
0.42,0.14,0.44,-0.2818,FALSE
0.41,0.15,0.44,-0.27846000000000004,FALSE
0.4,0.16,0.44,-0.27512000000000003,FALSE
0.39,0.17,0.44,-0.27178,FALSE
0.38,0.18,0.44,-0.26844,FALSE
0.37,0.19,0.44,-0.2651,FALSE
0.36,0.2,0.44,-0.26176,FALSE
0.35,0.21,0.44,-0.25842,FALSE
0.34,0.22,0.44,-0.25508000000000003,FALSE
0.33,0.23,0.44,-0.25174,FALSE
0.32,0.24,0.44,-0.2484,FALSE
0.31,0.25,0.44,-0.24506,FALSE
0.3,0.26,0.44,-0.24172,FALSE
0.29,0.27,0.44,-0.23838000000000004,FALSE
0.28,0.28,0.44,-0.23504000000000003,FALSE
0.27,0.29,0.44,-0.23170000000000002,FALSE
0.26,0.3,0.44,-0.22836,FALSE
0.25,0.31,0.44,-0.22502,FALSE
0.24,0.32,0.44,-0.22168,FALSE
0.23,0.33,0.44,-0.21833999999999998,FALSE
0.22,0.34,0.44,-0.21500000000000002,FALSE
0.21,0.35,0.44,-0.21166000000000001,FALSE
0.2,0.36,0.44,-0.20832,FALSE
0.19,0.37,0.44,-0.20498,FALSE
0.18,0.38,0.44,-0.20164000000000004,FALSE
0.17,0.39,0.44,-0.19830000000000003,FALSE
0.16,0.4,0.44,-0.19496000000000002,FALSE
0.15,0.41,0.44,-0.19162,FALSE
0.14,0.42,0.44,-0.18828,FALSE
0.13,0.43,0.44,-0.18494,FALSE
0.12,0.44,0.44,-0.18159999999999998,FALSE
0.11,0.45,0.44,-0.17825999999999997,FALSE
0.1,0.46,0.44,-0.17491999999999996,FALSE
0.09,0.47,0.44,-0.17158,FALSE
0.08,0.48,0.44,-0.16824000000000006,FALSE
0.07,0.49,0.44,-0.16490000000000005,FALSE
0.06,0.5,0.44,-0.16156000000000004,FALSE
0.05,0.51,0.44,-0.15822000000000003,FALSE
0.04,0.52,0.44,-0.15488000000000002,FALSE
0.03,0.53,0.44,-0.15154,FALSE
0.02,0.54,0.44,-0.1482,FALSE
0.01,0.55,0.44,-0.14486,FALSE
0,0.56,0.44,-0.14151999999999998,FALSE
0.55,0,0.45,-0.32430000000000003,FALSE
0.54,0.01,0.45,-0.32096,FALSE
0.53,0.02,0.45,-0.31762,FALSE
0.52,0.03,0.45,-0.31428,FALSE
0.51,0.04,0.45,-0.31094,FALSE
0.5,0.05,0.45,-0.3076,FALSE
0.49,0.06,0.45,-0.30426,FALSE
0.48,0.07,0.45,-0.30091999999999997,FALSE
0.47,0.08,0.45,-0.29758,FALSE
0.46,0.09,0.45,-0.29424,FALSE
0.45,0.1,0.45,-0.2909,FALSE
0.44,0.11,0.45,-0.28756000000000004,FALSE
0.43,0.12,0.45,-0.28422000000000003,FALSE
0.42,0.13,0.45,-0.28088,FALSE
0.41,0.14,0.45,-0.27754,FALSE
0.4,0.15,0.45,-0.2742,FALSE
0.39,0.16,0.45,-0.27086,FALSE
0.38,0.17,0.45,-0.26752,FALSE
0.37,0.18,0.45,-0.26418,FALSE
0.36,0.19,0.45,-0.26084,FALSE
0.35,0.2,0.45,-0.2575,FALSE
0.34,0.21,0.45,-0.25416,FALSE
0.33,0.22,0.45,-0.25082,FALSE
0.32,0.23,0.45,-0.24747999999999998,FALSE
0.31,0.24,0.45,-0.24414000000000002,FALSE
0.3,0.25,0.45,-0.24080000000000001,FALSE
0.29,0.26,0.45,-0.23746,FALSE
0.28,0.27,0.45,-0.23412,FALSE
0.27,0.28,0.45,-0.23077999999999999,FALSE
0.26,0.29,0.45,-0.22743999999999998,FALSE
0.25,0.3,0.45,-0.22410000000000002,FALSE
0.24,0.31,0.45,-0.22076,FALSE
0.23,0.32,0.45,-0.21742,FALSE
0.22,0.33,0.45,-0.21408,FALSE
0.21,0.34,0.45,-0.21073999999999998,FALSE
0.2,0.35,0.45,-0.20740000000000003,FALSE
0.19,0.36,0.45,-0.20406000000000002,FALSE
0.18,0.37,0.45,-0.20072,FALSE
0.17,0.38,0.45,-0.19738,FALSE
0.16,0.39,0.45,-0.19404,FALSE
0.15,0.4,0.45,-0.19069999999999998,FALSE
0.14,0.41,0.45,-0.18735999999999997,FALSE
0.13,0.42,0.45,-0.18401999999999996,FALSE
0.12,0.43,0.45,-0.18068,FALSE
0.11,0.44,0.45,-0.17734,FALSE
0.1,0.45,0.45,-0.174,FALSE
0.09,0.46,0.45,-0.17065999999999998,FALSE
0.08,0.47,0.45,-0.16732000000000002,FALSE
0.07,0.48,0.45,-0.16398000000000001,FALSE
0.06,0.49,0.45,-0.16064,FALSE
0.05,0.5,0.45,-0.1573,FALSE
0.04,0.51,0.45,-0.15395999999999999,FALSE
0.03,0.52,0.45,-0.15061999999999998,FALSE
0.02,0.53,0.45,-0.14727999999999997,FALSE
0.01,0.54,0.45,-0.14393999999999996,FALSE
0,0.55,0.45,-0.14059999999999995,FALSE
0.54,0,0.46,-0.32004,FALSE
0.53,0.01,0.46,-0.3167,FALSE
0.52,0.02,0.46,-0.31336,FALSE
0.51,0.03,0.46,-0.31002,FALSE
0.5,0.04,0.46,-0.30668,FALSE
0.49,0.05,0.46,-0.30334000000000005,FALSE
0.48,0.06,0.46,-0.30000000000000004,FALSE
0.47,0.07,0.46,-0.29666000000000003,FALSE
0.46,0.08,0.46,-0.29332,FALSE
0.45,0.09,0.46,-0.28998,FALSE
0.44,0.1,0.46,-0.28664,FALSE
0.43,0.11,0.46,-0.2833,FALSE
0.42,0.12,0.46,-0.27996,FALSE
0.41,0.13,0.46,-0.27662,FALSE
0.4,0.14,0.46,-0.27328,FALSE
0.39,0.15,0.46,-0.26994,FALSE
0.38,0.16,0.46,-0.2666,FALSE
0.37,0.17,0.46,-0.26326,FALSE
0.36,0.18,0.46,-0.25992000000000004,FALSE
0.35,0.19,0.46,-0.25658000000000003,FALSE
0.34,0.2,0.46,-0.25324,FALSE
0.33,0.21,0.46,-0.2499,FALSE
0.32,0.22,0.46,-0.24656,FALSE
0.31,0.23,0.46,-0.24322,FALSE
0.3,0.24,0.46,-0.23988000000000004,FALSE
0.29,0.25,0.46,-0.23654000000000003,FALSE
0.28,0.26,0.46,-0.23320000000000002,FALSE
0.27,0.27,0.46,-0.22986,FALSE
0.26,0.28,0.46,-0.22652,FALSE
0.25,0.29,0.46,-0.22318000000000005,FALSE
0.24,0.3,0.46,-0.21984000000000004,FALSE
0.23,0.31,0.46,-0.21650000000000003,FALSE
0.22,0.32,0.46,-0.21316000000000002,FALSE
0.21,0.33,0.46,-0.20982,FALSE
0.2,0.34,0.46,-0.20648,FALSE
0.19,0.35,0.46,-0.20314,FALSE
0.18,0.36,0.46,-0.19980000000000003,FALSE
0.17,0.37,0.46,-0.19646000000000002,FALSE
0.16,0.38,0.46,-0.19312000000000001,FALSE
0.15,0.39,0.46,-0.18978,FALSE
0.14,0.4,0.46,-0.18644,FALSE
0.13,0.41,0.46,-0.18310000000000004,FALSE
0.12,0.42,0.46,-0.17976000000000003,FALSE
0.11,0.43,0.46,-0.17642000000000002,FALSE
0.1,0.44,0.46,-0.17308,FALSE
0.09,0.45,0.46,-0.16974,FALSE
0.08,0.46,0.46,-0.1664,FALSE
0.07,0.47,0.46,-0.16305999999999998,FALSE
0.06,0.48,0.46,-0.15972000000000003,FALSE
0.05,0.49,0.46,-0.15638000000000002,FALSE
0.04,0.5,0.46,-0.15304,FALSE
0.03,0.51,0.46,-0.1497,FALSE
0.02,0.52,0.46,-0.14636,FALSE
0.01,0.53,0.46,-0.14302000000000004,FALSE
0,0.54,0.46,-0.13968000000000003,FALSE
0.53,0,0.47,-0.31578000000000006,FALSE
0.52,0.01,0.47,-0.31244000000000005,FALSE
0.51,0.02,0.47,-0.30910000000000004,FALSE
0.5,0.03,0.47,-0.30576000000000003,FALSE
0.49,0.04,0.47,-0.30242,FALSE
0.48,0.05,0.47,-0.29908,FALSE
0.47,0.06,0.47,-0.29574,FALSE
0.46,0.07,0.47,-0.2924,FALSE
0.45,0.08,0.47,-0.28906000000000004,FALSE
0.44,0.09,0.47,-0.28572000000000003,FALSE
0.43,0.1,0.47,-0.28238,FALSE
0.42,0.11,0.47,-0.27904000000000007,FALSE
0.41,0.12,0.47,-0.27570000000000006,FALSE
0.4,0.13,0.47,-0.27236000000000005,FALSE
0.39,0.14,0.47,-0.26902000000000004,FALSE
0.38,0.15,0.47,-0.26568,FALSE
0.37,0.16,0.47,-0.26234,FALSE
0.36,0.17,0.47,-0.259,FALSE
0.35,0.18,0.47,-0.25566000000000005,FALSE
0.34,0.19,0.47,-0.25232000000000004,FALSE
0.33,0.2,0.47,-0.24898000000000003,FALSE
0.32,0.21,0.47,-0.24564000000000002,FALSE
0.31,0.22,0.47,-0.24230000000000002,FALSE
0.3,0.23,0.47,-0.23896,FALSE
0.29,0.24,0.47,-0.23562000000000005,FALSE
0.28,0.25,0.47,-0.23228000000000004,FALSE
0.27,0.26,0.47,-0.22894000000000003,FALSE
0.26,0.27,0.47,-0.22560000000000002,FALSE
0.25,0.28,0.47,-0.22226,FALSE
0.24,0.29,0.47,-0.21892,FALSE
0.23,0.3,0.47,-0.21558000000000005,FALSE
0.22,0.31,0.47,-0.21224000000000004,FALSE
0.21,0.32,0.47,-0.20890000000000003,FALSE
0.2,0.33,0.47,-0.20556000000000002,FALSE
0.19,0.34,0.47,-0.20222,FALSE
0.18,0.35,0.47,-0.19888000000000006,FALSE
0.17,0.36,0.47,-0.19554000000000005,FALSE
0.16,0.37,0.47,-0.19220000000000004,FALSE
0.15,0.38,0.47,-0.18886000000000003,FALSE
0.14,0.39,0.47,-0.18552000000000002,FALSE
0.13,0.4,0.47,-0.18218,FALSE
0.12,0.41,0.47,-0.17884,FALSE
0.11,0.42,0.47,-0.1755,FALSE
0.1,0.43,0.47,-0.17216000000000004,FALSE
0.09,0.44,0.47,-0.16882000000000003,FALSE
0.08,0.45,0.47,-0.16548000000000002,FALSE
0.07,0.46,0.47,-0.16214,FALSE
0.06,0.47,0.47,-0.15880000000000005,FALSE
0.05,0.48,0.47,-0.15546000000000004,FALSE
0.04,0.49,0.47,-0.15212000000000003,FALSE
0.03,0.5,0.47,-0.14878000000000002,FALSE
0.02,0.51,0.47,-0.14544,FALSE
0.01,0.52,0.47,-0.1421,FALSE
0,0.53,0.47,-0.13876,FALSE
0.52,0,0.48,-0.31152,FALSE
0.51,0.01,0.48,-0.30818,FALSE
0.5,0.02,0.48,-0.30484,FALSE
0.49,0.03,0.48,-0.3015,FALSE
0.48,0.04,0.48,-0.29816,FALSE
0.47,0.05,0.48,-0.29482,FALSE
0.46,0.06,0.48,-0.29148,FALSE
0.45,0.07,0.48,-0.28814,FALSE
0.44,0.08,0.48,-0.28480000000000005,FALSE
0.43,0.09,0.48,-0.28146000000000004,FALSE
0.42,0.1,0.48,-0.27812000000000003,FALSE
0.41,0.11,0.48,-0.27478,FALSE
0.4,0.12,0.48,-0.27144,FALSE
0.39,0.13,0.48,-0.2681,FALSE
0.38,0.14,0.48,-0.26476,FALSE
0.37,0.15,0.48,-0.26142000000000004,FALSE
0.36,0.16,0.48,-0.25808000000000003,FALSE
0.35,0.17,0.48,-0.25474,FALSE
0.34,0.18,0.48,-0.2514,FALSE
0.33,0.19,0.48,-0.24806,FALSE
0.32,0.2,0.48,-0.24472,FALSE
0.31,0.21,0.48,-0.24138000000000004,FALSE
0.3,0.22,0.48,-0.23804000000000003,FALSE
0.29,0.23,0.48,-0.23470000000000002,FALSE
0.28,0.24,0.48,-0.23136,FALSE
0.27,0.25,0.48,-0.22802,FALSE
0.26,0.26,0.48,-0.22468,FALSE
0.25,0.27,0.48,-0.22133999999999998,FALSE
0.24,0.28,0.48,-0.21799999999999997,FALSE
0.23,0.29,0.48,-0.21466000000000002,FALSE
0.22,0.3,0.48,-0.21132,FALSE
0.21,0.31,0.48,-0.20798,FALSE
0.2,0.32,0.48,-0.20464000000000004,FALSE
0.19,0.33,0.48,-0.20130000000000003,FALSE
0.18,0.34,0.48,-0.19796000000000002,FALSE
0.17,0.35,0.48,-0.19462000000000002,FALSE
0.16,0.36,0.48,-0.19128,FALSE
0.15,0.37,0.48,-0.18794,FALSE
0.14,0.38,0.48,-0.1846,FALSE
0.13,0.39,0.48,-0.18125999999999998,FALSE
0.12,0.4,0.48,-0.17791999999999997,FALSE
0.11,0.41,0.48,-0.17458,FALSE
0.1,0.42,0.48,-0.17124,FALSE
0.09,0.43,0.48,-0.16790000000000005,FALSE
0.08,0.44,0.48,-0.16456000000000004,FALSE
0.07,0.45,0.48,-0.16122000000000003,FALSE
0.06,0.46,0.48,-0.15788000000000002,FALSE
0.05,0.47,0.48,-0.15454,FALSE
0.04,0.48,0.48,-0.1512,FALSE
0.03,0.49,0.48,-0.14786,FALSE
0.02,0.5,0.48,-0.14451999999999998,FALSE
0.01,0.51,0.48,-0.14117999999999997,FALSE
0,0.52,0.48,-0.13783999999999996,FALSE
0.51,0,0.49,-0.30726000000000003,FALSE
0.5,0.01,0.49,-0.30392,FALSE
0.49,0.02,0.49,-0.30058000000000007,FALSE
0.48,0.03,0.49,-0.29724000000000006,FALSE
0.47,0.04,0.49,-0.29390000000000005,FALSE
0.46,0.05,0.49,-0.29056000000000004,FALSE
0.45,0.06,0.49,-0.28722000000000003,FALSE
0.44,0.07,0.49,-0.28388,FALSE
0.43,0.08,0.49,-0.28054,FALSE
0.42,0.09,0.49,-0.2772,FALSE
0.41,0.1,0.49,-0.27386,FALSE
0.4,0.11,0.49,-0.27052000000000004,FALSE
0.39,0.12,0.49,-0.26718000000000003,FALSE
0.38,0.13,0.49,-0.26384,FALSE
0.37,0.14,0.49,-0.2605,FALSE
0.36,0.15,0.49,-0.25716000000000006,FALSE
0.35,0.16,0.49,-0.25382000000000005,FALSE
0.34,0.17,0.49,-0.25048000000000004,FALSE
0.33,0.18,0.49,-0.24714000000000003,FALSE
0.32,0.19,0.49,-0.24380000000000002,FALSE
0.31,0.2,0.49,-0.24046,FALSE
0.3,0.21,0.49,-0.23712,FALSE
0.29,0.22,0.49,-0.23378000000000004,FALSE
0.28,0.23,0.49,-0.23044000000000003,FALSE
0.27,0.24,0.49,-0.22710000000000002,FALSE
0.26,0.25,0.49,-0.22376000000000001,FALSE
0.25,0.26,0.49,-0.22042,FALSE
0.24,0.27,0.49,-0.21708000000000005,FALSE
0.23,0.28,0.49,-0.21374000000000004,FALSE
0.22,0.29,0.49,-0.21040000000000003,FALSE
0.21,0.3,0.49,-0.20706000000000002,FALSE
0.2,0.31,0.49,-0.20372,FALSE
0.19,0.32,0.49,-0.20038,FALSE
0.18,0.33,0.49,-0.19704,FALSE
0.17,0.34,0.49,-0.19370000000000004,FALSE
0.16,0.35,0.49,-0.19036000000000003,FALSE
0.15,0.36,0.49,-0.18702000000000002,FALSE
0.14,0.37,0.49,-0.18368,FALSE
0.13,0.38,0.49,-0.18034000000000006,FALSE
0.12,0.39,0.49,-0.17700000000000005,FALSE
0.11,0.4,0.49,-0.17366000000000004,FALSE
0.1,0.41,0.49,-0.17032000000000003,FALSE
0.09,0.42,0.49,-0.16698000000000002,FALSE
0.08,0.43,0.49,-0.16364,FALSE
0.07,0.44,0.49,-0.1603,FALSE
0.06,0.45,0.49,-0.15696,FALSE
0.05,0.46,0.49,-0.15361999999999998,FALSE
0.04,0.47,0.49,-0.15028000000000002,FALSE
0.03,0.48,0.49,-0.14694000000000007,FALSE
0.02,0.49,0.49,-0.14360000000000006,FALSE
0.01,0.5,0.49,-0.14026000000000005,FALSE
0,0.51,0.49,-0.13692000000000004,FALSE
0.5,0,0.5,-0.30300000000000005,FALSE
0.49,0.01,0.5,-0.29966000000000004,FALSE
0.48,0.02,0.5,-0.29632000000000003,FALSE
0.47,0.03,0.5,-0.29298,FALSE
0.46,0.04,0.5,-0.28964,FALSE
0.45,0.05,0.5,-0.2863,FALSE
0.44,0.06,0.5,-0.28296,FALSE
0.43,0.07,0.5,-0.27962,FALSE
0.42,0.08,0.5,-0.27628,FALSE
0.41,0.09,0.5,-0.27294,FALSE
0.4,0.1,0.5,-0.2696,FALSE
0.39,0.11,0.5,-0.26626000000000005,FALSE
0.38,0.12,0.5,-0.26292000000000004,FALSE
0.37,0.13,0.5,-0.25958000000000003,FALSE
0.36,0.14,0.5,-0.25624,FALSE
0.35,0.15,0.5,-0.2529,FALSE
0.34,0.16,0.5,-0.24956,FALSE
0.33,0.17,0.5,-0.24622,FALSE
0.32,0.18,0.5,-0.24288000000000004,FALSE
0.31,0.19,0.5,-0.23954000000000003,FALSE
0.3,0.2,0.5,-0.23620000000000002,FALSE
0.29,0.21,0.5,-0.23286,FALSE
0.28,0.22,0.5,-0.22952,FALSE
0.27,0.23,0.5,-0.22618,FALSE
0.26,0.24,0.5,-0.22284000000000004,FALSE
0.25,0.25,0.5,-0.21950000000000003,FALSE
0.24,0.26,0.5,-0.21616000000000002,FALSE
0.23,0.27,0.5,-0.21282,FALSE
0.22,0.28,0.5,-0.20948,FALSE
0.21,0.29,0.5,-0.20614,FALSE
0.2,0.3,0.5,-0.20280000000000004,FALSE
0.19,0.31,0.5,-0.19946000000000003,FALSE
0.18,0.32,0.5,-0.19612000000000002,FALSE
0.17,0.33,0.5,-0.19278,FALSE
0.16,0.34,0.5,-0.18944,FALSE
0.15,0.35,0.5,-0.18610000000000004,FALSE
0.14,0.36,0.5,-0.18276000000000003,FALSE
0.13,0.37,0.5,-0.17942000000000002,FALSE
0.12,0.38,0.5,-0.17608000000000001,FALSE
0.11,0.39,0.5,-0.17274,FALSE
0.1,0.4,0.5,-0.1694,FALSE
0.09,0.41,0.5,-0.16605999999999999,FALSE
0.08,0.42,0.5,-0.16271999999999998,FALSE
0.07,0.43,0.5,-0.15938000000000002,FALSE
0.06,0.44,0.5,-0.15604,FALSE
0.05,0.45,0.5,-0.1527,FALSE
0.04,0.46,0.5,-0.14936,FALSE
0.03,0.47,0.5,-0.14602000000000004,FALSE
0.02,0.48,0.5,-0.14268000000000003,FALSE
0.01,0.49,0.5,-0.13934000000000002,FALSE
0,0.5,0.5,-0.136,FALSE
0.49,0,0.51,-0.29874,FALSE
0.48,0.01,0.51,-0.2954,FALSE
0.47,0.02,0.51,-0.29206,FALSE
0.46,0.03,0.51,-0.28872,FALSE
0.45,0.04,0.51,-0.28537999999999997,FALSE
0.44,0.05,0.51,-0.28204,FALSE
0.43,0.06,0.51,-0.2787,FALSE
0.42,0.07,0.51,-0.27536,FALSE
0.41,0.08,0.51,-0.27202000000000004,FALSE
0.4,0.09,0.51,-0.26868000000000003,FALSE
0.39,0.1,0.51,-0.26534,FALSE
0.38,0.11,0.51,-0.262,FALSE
0.37,0.12,0.51,-0.25866,FALSE
0.36,0.13,0.51,-0.25532,FALSE
0.35,0.14,0.51,-0.25198,FALSE
0.34,0.15,0.51,-0.24864000000000003,FALSE
0.33,0.16,0.51,-0.24530000000000002,FALSE
0.32,0.17,0.51,-0.24196,FALSE
0.31,0.18,0.51,-0.23862,FALSE
0.3,0.19,0.51,-0.23528,FALSE
0.29,0.2,0.51,-0.23193999999999998,FALSE
0.28,0.21,0.51,-0.22860000000000003,FALSE
0.27,0.22,0.51,-0.22526000000000002,FALSE
0.26,0.23,0.51,-0.22192,FALSE
0.25,0.24,0.51,-0.21858,FALSE
0.24,0.25,0.51,-0.21524,FALSE
0.23,0.26,0.51,-0.21189999999999998,FALSE
0.22,0.27,0.51,-0.20855999999999997,FALSE
0.21,0.28,0.51,-0.20521999999999996,FALSE
0.2,0.29,0.51,-0.20188,FALSE
0.19,0.3,0.51,-0.19854,FALSE
0.18,0.31,0.51,-0.19519999999999998,FALSE
0.17,0.32,0.51,-0.19186000000000003,FALSE
0.16,0.33,0.51,-0.18852000000000002,FALSE
0.15,0.34,0.51,-0.18518,FALSE
0.14,0.35,0.51,-0.18184,FALSE
0.13,0.36,0.51,-0.1785,FALSE
0.12,0.37,0.51,-0.17515999999999998,FALSE
0.11,0.38,0.51,-0.17181999999999997,FALSE
0.1,0.39,0.51,-0.16847999999999996,FALSE
0.09,0.4,0.51,-0.16513999999999995,FALSE
0.08,0.41,0.51,-0.1618,FALSE
0.07,0.42,0.51,-0.15846,FALSE
0.06,0.43,0.51,-0.15512000000000004,FALSE
0.05,0.44,0.51,-0.15178000000000003,FALSE
0.04,0.45,0.51,-0.14844000000000002,FALSE
0.03,0.46,0.51,-0.1451,FALSE
0.02,0.47,0.51,-0.14176,FALSE
0.01,0.48,0.51,-0.13842,FALSE
0,0.49,0.51,-0.13507999999999998,FALSE
0.48,0,0.52,-0.29448,FALSE
0.47,0.01,0.52,-0.29114,FALSE
0.46,0.02,0.52,-0.28780000000000006,FALSE
0.45,0.03,0.52,-0.28446000000000005,FALSE
0.44,0.04,0.52,-0.28112000000000004,FALSE
0.43,0.05,0.52,-0.27778,FALSE
0.42,0.06,0.52,-0.27444,FALSE
0.41,0.07,0.52,-0.2711,FALSE
0.4,0.08,0.52,-0.26776,FALSE
0.39,0.09,0.52,-0.26442000000000004,FALSE
0.38,0.1,0.52,-0.26108000000000003,FALSE
0.37,0.11,0.52,-0.25774,FALSE
0.36,0.12,0.52,-0.2544,FALSE
0.35,0.13,0.52,-0.25106,FALSE
0.34,0.14,0.52,-0.24772,FALSE
0.33,0.15,0.52,-0.24438000000000004,FALSE
0.32,0.16,0.52,-0.24104000000000003,FALSE
0.31,0.17,0.52,-0.23770000000000002,FALSE
0.3,0.18,0.52,-0.23436,FALSE
0.29,0.19,0.52,-0.23102,FALSE
0.28,0.2,0.52,-0.22768,FALSE
0.27,0.21,0.52,-0.22433999999999998,FALSE
0.26,0.22,0.52,-0.22100000000000003,FALSE
0.25,0.23,0.52,-0.21766000000000002,FALSE
0.24,0.24,0.52,-0.21432,FALSE
0.23,0.25,0.52,-0.21098,FALSE
0.22,0.26,0.52,-0.20764,FALSE
0.21,0.27,0.52,-0.20430000000000004,FALSE
0.2,0.28,0.52,-0.20096000000000003,FALSE
0.19,0.29,0.52,-0.19762000000000002,FALSE
0.18,0.3,0.52,-0.19428,FALSE
0.17,0.31,0.52,-0.19094,FALSE
0.16,0.32,0.52,-0.1876,FALSE
0.15,0.33,0.52,-0.18425999999999998,FALSE
0.14,0.34,0.52,-0.18092000000000003,FALSE
0.13,0.35,0.52,-0.17758000000000002,FALSE
0.12,0.36,0.52,-0.17424,FALSE
0.11,0.37,0.52,-0.1709,FALSE
0.1,0.38,0.52,-0.16756000000000004,FALSE
0.09,0.39,0.52,-0.16422000000000003,FALSE
0.08,0.4,0.52,-0.16088000000000002,FALSE
0.07,0.41,0.52,-0.15754,FALSE
0.06,0.42,0.52,-0.1542,FALSE
0.05,0.43,0.52,-0.15086,FALSE
0.04,0.44,0.52,-0.14751999999999998,FALSE
0.03,0.45,0.52,-0.14417999999999997,FALSE
0.02,0.46,0.52,-0.14083999999999997,FALSE
0.01,0.47,0.52,-0.1375,FALSE
0,0.48,0.52,-0.13416000000000006,FALSE
0.47,0,0.53,-0.29022000000000003,FALSE
0.46,0.01,0.53,-0.28688,FALSE
0.45,0.02,0.53,-0.28354,FALSE
0.44,0.03,0.53,-0.2802,FALSE
0.43,0.04,0.53,-0.27686,FALSE
0.42,0.05,0.53,-0.27352,FALSE
0.41,0.06,0.53,-0.27018,FALSE
0.4,0.07,0.53,-0.26683999999999997,FALSE
0.39,0.08,0.53,-0.2635,FALSE
0.38,0.09,0.53,-0.26016,FALSE
0.37,0.1,0.53,-0.25682,FALSE
0.36,0.11,0.53,-0.25348,FALSE
0.35,0.12,0.53,-0.25014000000000003,FALSE
0.34,0.13,0.53,-0.24680000000000002,FALSE
0.33,0.14,0.53,-0.24346,FALSE
0.32,0.15,0.53,-0.24012,FALSE
0.31,0.16,0.53,-0.23678,FALSE
0.3,0.17,0.53,-0.23343999999999998,FALSE
0.29,0.18,0.53,-0.23010000000000003,FALSE
0.28,0.19,0.53,-0.22676000000000002,FALSE
0.27,0.2,0.53,-0.22342,FALSE
0.26,0.21,0.53,-0.22008,FALSE
0.25,0.22,0.53,-0.21674,FALSE
0.24,0.23,0.53,-0.21339999999999998,FALSE
0.23,0.24,0.53,-0.21006000000000002,FALSE
0.22,0.25,0.53,-0.20672000000000001,FALSE
0.21,0.26,0.53,-0.20338,FALSE
0.2,0.27,0.53,-0.20004,FALSE
0.19,0.28,0.53,-0.19669999999999999,FALSE
0.18,0.29,0.53,-0.19335999999999998,FALSE
0.17,0.3,0.53,-0.19002000000000002,FALSE
0.16,0.31,0.53,-0.18668,FALSE
